created_at,is_original_post,feed_impressions,feed_impressions_post_age_hours,word_count,hashtag_count,has_image,has_video,has_document
2026-05-07 23:09:00.518000+00:00,True,65.0,1719.802078,41,10,False,False,False
2026-05-07 15:46:53.661000+00:00,True,48.0,1727.17065,12,2,False,False,False
2026-05-07 05:18:24.206000+00:00,True,58.0,1737.645498,8,1,False,False,False
2026-05-07 00:52:52.448000+00:00,True,80.0,1742.070987,21,5,False,False,False
2026-05-05 15:54:49.951000+00:00,True,161.0,1775.038347,98,10,True,False,False
2026-05-04 22:44:00.989000+00:00,True,108.0,1792.218614,3,1,True,False,False
2026-05-04 22:12:17.642000+00:00,True,98.0,1792.747322,155,10,False,False,False
2026-05-04 01:04:28.261000+00:00,True,146.0,1813.877705,66,6,False,False,False
2026-05-03 23:10:05.585000+00:00,True,120.0,1815.784004,52,6,False,False,False
2026-05-03 22:47:12.146000+00:00,True,83.0,1816.165515,108,8,True,False,False
2026-05-03 22:01:17.731000+00:00,True,57.0,1816.93063,17,8,True,False,False
2026-05-03 20:42:17.111000+00:00,True,128.0,1818.247469,22,2,False,False,False
2026-05-03 20:14:40.772000+00:00,True,253.0,1818.707563,39,10,False,False,False
2026-05-03 20:06:13.923000+00:00,True,67.0,1818.848355,31,15,True,False,False
2026-05-03 20:02:44.866000+00:00,True,57.0,1818.906426,31,15,True,False,False
2026-05-03 19:42:23.026000+00:00,True,54.0,1819.245826,35,3,False,False,False
2026-05-03 19:11:54.185000+00:00,True,68.0,1819.753838,16,8,True,False,False
2026-05-03 17:15:47.015000+00:00,True,76.0,1821.689163,56,5,False,False,False
2026-05-03 04:17:11.529000+00:00,True,55.0,1834.665686,31,15,True,False,False
2026-05-03 02:49:48.870000+00:00,True,278.0,1836.121981,139,8,False,False,False
2026-05-03 02:20:45.173000+00:00,True,69.0,1836.606341,31,15,True,False,False
2026-05-03 02:06:20.071000+00:00,True,199.0,1836.846647,3,1,True,False,False
2026-05-03 01:45:29.921000+00:00,True,60.0,1837.193911,11,3,False,False,False
2026-05-03 01:37:19.783000+00:00,True,67349.0,1837.33006,135,14,True,False,False
2026-05-03 00:49:12.329000+00:00,True,45.0,1838.132131,31,15,True,False,False
2026-05-03 00:48:02.706000+00:00,True,50.0,1838.151471,1,0,True,False,False
2026-05-03 00:45:49.919000+00:00,True,40.0,1838.188356,21,10,True,False,False
2026-05-03 00:42:18.861000+00:00,True,54.0,1838.246983,1,0,True,False,False
2026-05-03 00:39:35.877000+00:00,True,32.0,1838.292256,29,14,True,False,False
2026-05-03 00:30:33.717000+00:00,True,30.0,1838.442856,19,9,True,False,False
2026-05-02 23:51:24.130000+00:00,True,44.0,1839.095519,41,20,True,False,False
2026-05-02 22:47:40.986000+00:00,True,73.0,1840.157504,52,5,False,False,False
2026-05-02 22:35:56.220000+00:00,True,83.0,1840.353272,165,8,True,False,False
2026-05-01 23:31:05.470000+00:00,True,42.0,1863.434036,13,6,True,False,False
2026-05-01 23:07:23.848000+00:00,True,269.0,1863.828931,63,9,False,True,False
2026-04-30 22:06:47.966000+00:00,True,28.0,1888.838898,22,1,False,False,False
2026-04-29 22:53:44.069000+00:00,True,34.0,1912.056648,3,1,True,False,False
2026-04-28 15:49:10.025000+00:00,True,35.0,1943.132771,12,6,True,False,False
2026-04-27 23:35:49.176000+00:00,True,50.0,1959.355229,70,8,False,True,False
2026-04-26 21:35:54.875000+00:00,True,29.0,1985.353646,11,5,True,False,False
2026-04-26 19:41:20.801000+00:00,True,22.0,1987.263111,4,2,True,False,False
2026-04-24 21:36:03.587000+00:00,True,40.0,2033.351226,0,0,True,False,False
2026-04-24 20:06:17.020000+00:00,True,68.0,2034.847494,27,3,False,False,False
2026-04-24 19:55:05.720000+00:00,True,28.0,2035.033967,40,11,True,False,False
2026-04-24 19:05:25.099000+00:00,True,32.0,2035.861917,44,4,False,False,False
2026-04-23 22:27:08.196000+00:00,True,96.0,2056.499946,41,20,True,False,False
2026-04-23 02:31:22.018000+00:00,True,34.0,2076.429439,17,8,True,False,False
2026-04-23 01:52:28.704000+00:00,True,31.0,2077.077582,17,8,True,False,False
2026-04-23 00:38:23.711000+00:00,True,16.0,2078.312302,17,8,True,False,False
2026-04-22 20:55:49.806000+00:00,True,42.0,2082.021721,4,0,True,False,False
2026-04-22 20:51:24.786000+00:00,True,32.0,2082.095337,1,0,True,False,False
2026-04-22 00:30:50.257000+00:00,True,580.0,2102.438262,21,10,True,False,False
2026-04-21 15:06:39.182000+00:00,True,21.0,2111.841338,3,1,False,False,False
2026-04-20 22:47:34.722000+00:00,True,25.0,2128.159244,0,0,True,False,False
2026-04-20 15:48:24.851000+00:00,True,55.0,2135.145319,49,7,True,False,False
2026-04-19 14:27:22.374000+00:00,True,42.0,2160.496007,185,8,True,False,False
2026-04-19 01:49:33.663000+00:00,True,41.0,2173.126205,1,0,False,True,False
2026-04-18 23:47:08.798000+00:00,True,29.0,2175.166445,1,0,True,False,False
2026-04-18 23:23:58.980000+00:00,True,26.0,2175.552506,4,2,True,False,False
2026-04-18 22:58:31.190000+00:00,True,39.0,2175.976892,99,6,True,False,False
2026-04-18 22:42:09.521000+00:00,True,27.0,2176.249578,20,3,True,False,False
2026-04-18 02:47:38.509000+00:00,True,23.0,2196.158192,1,0,True,False,False
2026-04-17 20:56:26.443000+00:00,True,20.0,2202.011544,33,15,True,False,False
2026-04-17 03:32:41.025000+00:00,True,40.0,2219.407493,27,10,True,False,False
2026-04-17 02:57:00.382000+00:00,True,77.0,2220.002116,16,1,False,True,False
2026-04-17 02:06:18.143000+00:00,True,26.0,2220.847183,5,2,True,False,False
2026-04-17 01:46:27.021000+00:00,True,29.0,2221.17805,17,2,False,False,False
2026-04-17 00:25:42.100000+00:00,True,30.0,2222.523861,26,4,True,False,False
2026-04-17 00:15:45.382000+00:00,True,47.0,2222.689616,18,2,False,False,False
2026-04-14 05:43:37.443000+00:00,True,52.0,2289.225155,4,1,False,False,False
2026-04-14 01:21:48.986000+00:00,True,25.0,2293.588615,12,6,True,False,False
2026-04-14 01:00:44.352000+00:00,True,19.0,2293.939902,28,13,True,False,False
2026-04-14 00:50:39.763000+00:00,True,27.0,2294.107844,40,19,True,False,False
2026-04-12 15:32:22.489000+00:00,True,34.0,2327.412642,20,10,True,False,False
2026-04-11 15:53:51.858000+00:00,True,49.0,2351.054484,15,4,True,False,False
2026-04-11 02:29:20.084000+00:00,True,52.0,2364.46331,97,5,False,False,False
2026-04-10 19:24:58.579000+00:00,True,59.0,2371.53595,0,0,True,False,False
2026-04-10 02:58:35.520000+00:00,True,103.0,2387.975689,144,7,True,False,False
2026-04-10 02:45:43.594000+00:00,True,52.0,2388.190113,172,7,False,False,False
2026-04-10 00:03:12.076000+00:00,True,93.0,2390.898868,125,9,False,False,False
2026-04-09 19:18:17.637000+00:00,True,22.0,2395.647323,1,0,True,False,False
2026-04-09 13:51:17.653000+00:00,True,28.0,2401.097319,42,20,True,False,False
2026-04-08 19:08:30.901000+00:00,True,42.0,2419.810305,99,8,False,True,False
2026-04-08 16:54:06.591000+00:00,True,30.0,2422.050391,0,0,True,False,False
2026-04-08 14:26:27.234000+00:00,True,31.0,2424.511324,28,13,True,False,False
2026-04-08 04:01:05.879000+00:00,True,32.0,2434.933922,0,0,True,False,False
2026-04-08 00:05:43.996000+00:00,True,48.0,2438.856668,2,1,False,True,False
2026-04-07 13:35:21.516000+00:00,True,37.0,2449.362912,2,1,True,False,False
2026-04-07 02:54:41.629000+00:00,True,33.0,2460.040659,32,15,True,False,False
2026-04-06 02:48:06.149000+00:00,True,33.0,2484.150514,24,12,True,False,False
2026-04-06 02:12:05.319000+00:00,True,45.0,2484.750745,190,5,False,True,False
2026-04-05 23:51:11.652000+00:00,True,38.0,2487.098986,13,6,True,False,False
2026-04-05 22:05:42.565000+00:00,True,19.0,2488.857065,0,0,True,False,False
2026-04-05 13:37:41.318000+00:00,True,32.0,2497.324078,1,0,True,False,False
2026-04-05 00:45:34.474000+00:00,True,30.0,2510.192646,32,15,True,False,False
2026-04-05 00:39:09.816000+00:00,True,65.0,2510.299496,134,12,False,False,False
2026-04-04 01:17:37.016000+00:00,True,25.0,2533.658607,11,5,True,False,False
2026-04-03 23:00:40.684000+00:00,True,21.0,2535.940921,32,15,True,False,False
2026-04-03 20:43:56.025000+00:00,True,44.0,2538.219993,230,5,False,False,False
2026-04-03 18:52:19.100000+00:00,True,52.0,2540.08025,126,5,False,False,False
2026-04-03 15:41:46.287000+00:00,True,31.0,2543.256031,128,5,False,False,False
2026-04-03 00:36:41.790000+00:00,True,60.0,2558.340614,117,5,False,False,False
2026-04-02 21:36:51.696000+00:00,True,38.0,2561.337862,99,5,False,False,False
2026-04-01 20:49:12.906000+00:00,True,115.0,2586.131971,102,6,False,False,False
2026-04-01 15:11:39.343000+00:00,True,37.0,2591.75796,30,5,False,False,False
2026-03-31 21:58:06.935000+00:00,True,62.0,2608.983629,52,10,False,False,False
2026-03-31 18:52:20.367000+00:00,True,52.0,2612.079898,22,2,False,False,False
2026-03-31 17:45:58.335000+00:00,True,43.0,2613.186018,13,6,True,False,False
2026-03-31 16:32:16.318000+00:00,True,55.0,2614.414356,152,10,False,False,False
2026-03-31 15:03:04.670000+00:00,True,28.0,2615.900925,22,10,True,False,False
2026-03-29 22:55:11.397000+00:00,True,64.0,2656.03239,203,10,False,False,False
2026-03-29 20:51:09.617000+00:00,True,49.0,2658.099551,116,3,False,False,False
2026-03-29 16:03:11.629000+00:00,True,34.0,2662.898992,45,5,False,True,False
2026-03-28 23:52:10.733000+00:00,True,90.0,2679.082574,52,6,False,True,False
2026-03-28 21:42:03.521000+00:00,True,29.0,2681.251244,22,11,True,False,False
2026-03-28 21:09:14.453000+00:00,True,29.0,2681.798207,0,0,True,False,False
2026-03-28 19:58:37.824000+00:00,True,26.0,2682.975049,50,24,True,False,False
2026-03-28 19:55:43.322000+00:00,True,23.0,2683.023522,48,23,True,False,False
2026-03-28 15:41:41.043000+00:00,True,62.0,2687.257488,37,5,True,False,False
2026-03-28 02:53:54.013000+00:00,True,31.0,2700.053885,43,20,False,False,False
2026-03-27 22:46:00.333000+00:00,True,44.0,2704.185463,132,8,False,False,False
2026-03-25 17:16:33.538000+00:00,True,61.0,2757.676239,32,15,False,True,False
2026-03-25 00:35:57.082000+00:00,True,43.0,2774.353033,17,4,False,False,False
2026-03-24 18:22:55.595000+00:00,True,38.0,2780.570112,13,2,False,False,False
2026-03-24 18:16:22.499000+00:00,True,33.0,2780.679306,0,0,True,False,False
2026-03-24 18:13:11.165000+00:00,True,31.0,2780.732454,1,0,True,False,False
2026-03-23 21:32:56.503000+00:00,True,28.0,2801.403194,0,0,True,False,False
2026-03-23 21:03:29.659000+00:00,True,63.0,2801.893984,68,9,True,False,False
2026-03-23 21:01:04.982000+00:00,False,,2801.934172,78,1,True,False,False
2026-03-22 01:42:50.603000+00:00,True,38.0,2845.238166,87,10,False,True,False
2026-03-21 22:52:48.077000+00:00,True,29.0,2848.072201,17,5,False,False,False
2026-03-20 15:01:40.864000+00:00,True,20.0,2879.924204,14,4,True,False,False
2026-03-19 22:03:09.616000+00:00,True,25.0,2896.899551,34,16,True,False,False
2026-03-19 21:39:42.393000+00:00,True,32.0,2897.290446,68,15,False,False,False
2026-03-19 05:38:22.965000+00:00,True,38.0,2913.31251,113,8,False,False,False
2026-03-19 05:03:40.904000+00:00,True,47.0,2913.89086,92,10,False,False,False
2026-03-16 22:37:53.209000+00:00,True,231.0,2968.320775,38,5,False,False,False
2026-03-16 20:43:00.666000+00:00,True,28.0,2970.235371,91,15,False,True,False
2026-03-16 19:33:37.056000+00:00,True,23.0,2971.391929,42,20,True,False,False
2026-03-10 20:09:10.564000+00:00,True,45.0,3114.799288,16,2,False,False,False
2026-03-10 20:02:13.406000+00:00,True,30.0,3114.915165,24,2,False,False,False
2026-03-10 19:55:27.761000+00:00,True,198.0,3115.027844,14,1,False,False,False
2026-03-10 18:09:29.846000+00:00,True,16.0,3116.793932,16,2,False,False,False
2026-03-10 18:06:17.638000+00:00,True,31.0,3116.847323,19,2,False,False,False
2026-03-10 18:04:19.357000+00:00,True,23.0,3116.880179,21,2,False,False,False
2026-03-09 03:00:17.386000+00:00,True,53.0,3155.947393,26,12,True,False,False
2026-03-08 22:18:17.792000+00:00,True,786.0,3160.64728,37,7,True,False,False
2026-03-08 21:05:06.983000+00:00,True,48.0,3161.866949,197,10,False,False,False
2026-03-08 18:00:19.748000+00:00,True,28.0,3164.946737,23,3,False,False,False
2026-03-08 17:59:11.139000+00:00,True,19.0,3164.965795,20,3,False,False,False
2026-03-08 17:57:21.276000+00:00,True,18.0,3164.996312,28,3,False,False,False
2026-03-08 17:56:19.292000+00:00,True,25.0,3165.01353,25,3,False,False,False
2026-03-08 02:54:28.657000+00:00,True,208.0,3180.044262,112,7,False,False,False
2026-03-08 02:51:15.215000+00:00,True,123.0,3180.097996,119,7,False,False,False
2026-03-07 20:10:08.611000+00:00,True,38.0,3186.783164,4,1,True,False,False
2026-03-07 18:47:39.596000+00:00,True,32.0,3188.15789,135,9,True,False,False
2026-03-07 16:56:23.728000+00:00,True,37.0,3190.012298,147,10,False,False,False
2026-03-07 16:12:21.565000+00:00,True,21.0,3190.746232,52,10,False,False,False
2026-03-07 02:04:16.102000+00:00,True,32.0,3204.881083,31,15,True,False,False
2026-03-06 04:28:14.834000+00:00,True,35.0,3226.481435,38,18,True,False,False
2026-03-06 01:56:03.099000+00:00,True,53.0,3229.018028,14,3,False,False,False
2026-03-05 22:01:00.076000+00:00,True,142.0,3232.935534,131,16,False,False,False
2026-03-05 20:38:01.386000+00:00,True,36.0,3234.318504,142,10,False,False,False
2026-03-05 09:26:31.042000+00:00,True,821.0,3245.510266,60,10,False,True,False
2026-03-04 19:59:13.605000+00:00,True,40.0,3258.96511,55,22,True,False,False
2026-03-03 21:42:35.660000+00:00,True,51.0,3281.242317,10,2,False,False,False
2026-03-03 21:39:40.900000+00:00,True,27.0,3281.290861,14,3,False,False,False
2026-03-03 00:04:01.716000+00:00,True,41.0,3302.885079,26,6,False,False,False
2026-03-02 23:04:58.098000+00:00,True,50.0,3303.869417,42,8,False,False,False
2026-03-01 02:55:40.241000+00:00,True,143.0,3348.024377,47,9,False,False,False
2026-03-01 02:40:44.717000+00:00,True,24.0,3348.273134,9,1,False,False,False
2026-02-28 23:48:19.426000+00:00,True,21.0,3351.146826,2,1,True,False,False
2026-02-28 02:59:48.410000+00:00,True,68.0,3371.955442,170,10,False,False,False
2026-02-26 21:30:31.009000+00:00,True,59.0,3401.443609,457,7,True,False,False
2026-02-26 20:59:11.011000+00:00,True,38.0,3401.96583,15,3,False,False,False
2026-02-26 17:55:30.405000+00:00,True,26.0,3405.02711,34,6,False,False,False
2026-02-26 14:41:12.212000+00:00,True,60.0,3408.265497,57,28,True,False,False
2026-02-26 04:11:55.461000+00:00,True,455.0,3418.753483,98,13,False,False,False
2026-02-26 03:36:49.497000+00:00,True,67.0,3419.338473,148,29,False,False,False
2026-02-25 20:26:21.624000+00:00,True,62.0,3426.512882,78,8,True,False,False
2026-02-25 06:22:53.865000+00:00,True,32.0,3440.570593,20,1,False,False,False
2026-02-25 06:12:35.229000+00:00,True,31.0,3440.742436,50,24,True,False,False
2026-02-25 02:31:11.035000+00:00,True,65.0,3444.43249,133,15,True,False,False
2026-02-25 02:02:38.078000+00:00,True,42.0,3444.908312,42,20,True,False,False
2026-02-23 18:53:28.591000+00:00,True,42.0,3476.060947,41,20,True,False,False
2026-02-22 03:06:15.883000+00:00,True,39.0,3515.84781,41,20,True,False,False
2026-02-22 02:47:45.885000+00:00,True,31.0,3516.156143,50,24,True,False,False
2026-02-22 02:46:03.947000+00:00,True,13.0,3516.184459,51,25,True,False,False
2026-02-21 23:01:07.513000+00:00,True,20.0,3519.933469,0,0,True,False,False
2026-02-21 22:59:46.722000+00:00,True,29.0,3519.955911,199,14,True,False,False
2026-02-21 17:01:56.540000+00:00,True,43.0,3525.91985,173,20,True,False,False
2026-02-21 16:46:41.337000+00:00,True,37.0,3526.174073,107,15,True,False,False
2026-02-21 16:43:58.953000+00:00,True,24.0,3526.21918,126,18,False,True,False
2026-02-21 16:15:46.397000+00:00,True,15.0,3526.689334,138,6,True,False,False
2026-02-20 16:43:01.100000+00:00,True,27.0,3550.23525,54,26,True,False,False
2026-02-20 06:01:48.830000+00:00,True,323.0,3560.921992,76,10,False,False,False
2026-02-19 01:43:48.745000+00:00,True,45.0,3589.222015,89,14,True,False,False
2026-02-18 16:42:43.870000+00:00,True,100.0,3598.240036,38,8,False,True,False
2026-02-18 03:23:10.166000+00:00,True,83.0,3611.566065,1,0,True,False,False
2026-02-18 03:11:49.064000+00:00,True,11.0,3611.75526,139,16,False,False,False
2026-02-18 02:27:48.074000+00:00,True,97.0,3612.488868,200,29,False,False,False
2026-02-17 18:31:28.435000+00:00,True,44.0,3620.427657,60,9,True,False,False
2026-02-17 00:08:30.340000+00:00,True,52.0,3638.810461,1,0,False,False,False
2026-02-16 23:43:12.062000+00:00,True,49.0,3639.232205,1,0,True,False,False
2026-02-16 01:56:55.277000+00:00,True,46.0,3661.003534,66,10,False,True,False
2026-02-16 01:45:26.700000+00:00,True,61.0,3661.194806,172,15,False,False,False
2026-02-15 23:01:08.040000+00:00,True,1663.0,3663.933322,156,12,False,False,False
2026-02-15 21:18:08.191000+00:00,True,55.0,3665.649947,147,6,False,True,False
2026-02-15 02:25:06.829000+00:00,True,34.0,3684.533659,104,7,True,False,False
2026-02-15 02:14:57.321000+00:00,True,18.0,3684.702966,2,1,True,False,False
2026-02-13 22:53:36.856000+00:00,False,,3712.058651,28,0,False,True,False
2026-02-13 04:46:58.295000+00:00,True,68.0,3730.169362,12,5,True,False,False
2026-02-13 04:35:30.277000+00:00,True,97.0,3730.360479,115,10,True,False,False
2026-02-13 02:05:14.078000+00:00,True,35.0,3732.864978,118,6,True,False,False
2026-02-13 01:52:11.857000+00:00,True,21.0,3733.082262,17,3,True,False,False
2026-02-12 16:46:36.197000+00:00,True,52.0,3742.175501,44,19,True,False,False
2026-02-12 04:33:43.630000+00:00,True,29.0,3754.390103,2,1,True,False,False
2026-02-12 01:16:31.850000+00:00,True,24.0,3757.676708,26,12,True,False,False
2026-02-11 17:07:18.878000+00:00,True,30.0,3765.830312,38,10,False,False,False
2026-02-11 14:29:16.256000+00:00,False,,3768.464373,0,0,True,False,False
2026-02-11 14:28:40.743000+00:00,True,28.0,3768.474238,1,0,True,False,False
2026-02-11 06:31:10.443000+00:00,True,33.0,3776.432655,31,10,False,True,False
2026-02-11 05:47:48.797000+00:00,True,183.0,3777.155334,64,6,False,False,False
2026-02-11 03:51:25.640000+00:00,True,50.0,3779.0951,81,9,False,True,False
2026-02-11 01:40:47.523000+00:00,True,62.0,3781.272355,324,9,True,False,False
2026-02-10 04:55:28.536000+00:00,True,111.0,3802.027629,99,16,False,False,False
2026-02-09 02:20:43.377000+00:00,True,32.0,3828.60684,14,2,False,False,False
2026-02-09 02:11:42.860000+00:00,True,28.0,3828.756983,10,1,False,False,False
2026-02-09 00:26:16.210000+00:00,True,30.0,3830.514386,1,0,False,False,False
2026-02-09 00:21:34.950000+00:00,True,18.0,3830.592514,13,2,False,False,False
2026-02-09 00:18:27.545000+00:00,True,17.0,3830.644571,11,2,False,False,False
2026-02-09 00:12:53.409000+00:00,True,23.0,3830.737386,11,2,False,False,False
2026-02-09 00:09:53.988000+00:00,True,25.0,3830.787226,11,2,False,False,False
2026-02-09 00:02:52.076000+00:00,True,20.0,3830.904423,13,3,False,False,False
2026-02-09 00:00:20.355000+00:00,True,31.0,3830.946568,20,3,False,False,False
2026-02-08 23:56:35.845000+00:00,True,14.0,3831.008932,19,3,False,False,False
2026-02-08 23:49:48.776000+00:00,True,14.0,3831.122007,20,3,False,False,False
2026-02-08 23:45:22.307000+00:00,True,13.0,3831.196026,20,4,False,False,False
2026-02-08 04:37:50.193000+00:00,True,30.0,3850.321613,109,16,False,False,False
2026-02-07 17:53:45.179000+00:00,True,38.0,3861.056339,171,27,False,False,False
2026-02-07 16:06:22.290000+00:00,True,64.0,3862.846031,109,8,False,True,False
2026-02-07 15:47:14.763000+00:00,True,61.0,3863.164788,1,0,True,False,False
2026-02-06 05:14:51.449000+00:00,True,41.0,3897.704598,133,10,True,False,False
2026-02-05 18:09:29.706000+00:00,True,54.0,3908.793971,32,15,True,False,False
2026-02-05 06:39:50.252000+00:00,True,57.0,3920.288263,42,20,True,False,False
2026-02-05 02:37:50.914000+00:00,True,44.0,3924.321413,48,10,True,False,False
2026-02-05 00:57:53.838000+00:00,True,88.0,3925.987267,117,14,True,False,False
2026-02-05 00:12:34.055000+00:00,True,61.0,3926.742763,112,16,True,False,False
2026-02-04 03:01:14.071000+00:00,True,129.0,3947.931647,142,11,True,False,False
2026-02-03 23:59:26.322000+00:00,True,41.0,3950.961577,31,14,True,False,False
2026-02-03 18:19:16.844000+00:00,True,47.0,3956.630877,209,9,True,False,False
2026-02-03 16:19:50.917000+00:00,True,43.0,3958.621412,30,14,True,False,False
2026-02-03 14:57:10.589000+00:00,True,51.0,3959.999281,83,5,False,False,False
2026-02-03 04:12:48.866000+00:00,True,149.0,3970.738648,123,23,True,False,False
2026-02-03 00:20:28.839000+00:00,True,44.0,3974.610878,58,5,False,False,False
2026-02-02 05:46:42.075000+00:00,True,92.0,3993.173868,222,4,True,False,False
2026-02-02 02:27:34.917000+00:00,True,37.0,3996.492523,67,7,True,False,False
2026-02-01 20:07:56.068000+00:00,True,31.0,4002.819981,78,7,True,False,False
2026-02-01 18:53:14.828000+00:00,True,35.0,4004.06477,93,45,False,True,False
2026-01-31 20:22:35.171000+00:00,True,28.0,4026.575786,1,0,True,False,False
2026-01-31 20:13:26.664000+00:00,True,23.0,4026.728149,51,25,True,False,False
2026-01-31 19:57:39.575000+00:00,True,11.0,4026.991229,0,0,True,False,False
2026-01-31 18:50:30.303000+00:00,True,28.0,4028.110471,70,12,True,False,False
2026-01-31 18:31:23.534000+00:00,True,15.0,4028.429018,31,15,True,False,False
2026-01-31 16:39:51.177000+00:00,True,32.0,4030.288006,73,10,True,False,False
2026-01-31 16:31:30.327000+00:00,True,31.0,4030.427131,81,11,True,False,False
2026-01-31 16:17:15.092000+00:00,True,18.0,4030.664697,52,25,True,False,False
2026-01-31 16:03:27.007000+00:00,True,10.0,4030.89472,7,3,True,False,False
2026-01-31 15:47:18.925000+00:00,True,36.0,4031.163632,97,10,True,False,False
2026-01-31 03:30:23.511000+00:00,True,42.0,4043.445691,6,3,True,False,False
2026-01-31 02:41:12.313000+00:00,True,21.0,4044.265469,1,0,True,False,False
2026-01-30 22:20:59.609000+00:00,True,44.0,4048.602331,77,11,True,False,False
2026-01-30 21:18:54.107000+00:00,True,24.0,4049.637192,104,13,True,False,False
2026-01-30 21:12:53.292000+00:00,True,17.0,4049.737419,117,11,True,False,False
2026-01-30 20:24:44.382000+00:00,True,15.0,4050.539894,0,0,True,False,False
2026-01-30 20:15:25.908000+00:00,True,32.0,4050.695026,165,12,False,True,False
2026-01-30 17:58:25.966000+00:00,True,50.0,4052.978343,161,9,False,True,False
2026-01-30 02:28:35.401000+00:00,True,60.0,4068.475722,0,0,False,False,False
2026-01-29 22:56:05.403000+00:00,True,37.0,4072.017388,74,36,True,False,False
2026-01-29 04:07:06.432000+00:00,True,59.0,4090.833769,2,1,True,False,False
2026-01-28 06:53:02.987000+00:00,True,64.0,4112.068059,75,7,True,False,False
2026-01-28 06:47:50.180000+00:00,True,31.0,4112.15495,32,4,True,False,False
2026-01-28 06:30:58.663000+00:00,True,51.0,4112.435927,112,10,False,False,False
2026-01-28 06:09:10.192000+00:00,True,53.0,4112.799391,124,11,False,False,False
2026-01-28 05:06:39.530000+00:00,True,23.0,4113.841242,0,0,True,False,False
2026-01-28 04:05:14.420000+00:00,True,19.0,4114.864883,41,20,True,False,False
2026-01-28 03:50:10.655000+00:00,False,,4115.115929,222,0,False,False,False
2026-01-28 01:54:26.410000+00:00,True,54.0,4117.044886,46,7,False,True,False
2026-01-28 01:50:10.830000+00:00,True,26.0,4117.115881,1,0,False,False,False
2026-01-28 01:44:13.049000+00:00,True,22.0,4117.215264,13,6,True,False,False
2026-01-28 01:39:00.876000+00:00,True,19.0,4117.301979,92,12,True,False,False
2026-01-28 01:34:41.578000+00:00,True,41.0,4117.374006,106,11,True,False,False
2026-01-28 01:08:50.148000+00:00,True,49.0,4117.804959,132,15,True,False,False
2026-01-27 23:05:34.146000+00:00,True,122.0,4119.859404,55,10,True,False,False
2026-01-27 15:44:11.035000+00:00,True,21.0,4127.215824,2,1,True,False,False
2026-01-27 02:12:30.602000+00:00,True,79.0,4140.743722,24,5,True,False,False
2026-01-27 02:10:39.849000+00:00,True,16.0,4140.774486,10,5,True,False,False
2026-01-27 02:00:48.879000+00:00,True,114.0,4140.938645,55,27,False,True,False
2026-01-27 01:46:37.010000+00:00,True,15.0,4141.175275,0,0,True,False,False
2026-01-27 01:44:32.677000+00:00,True,19.0,4141.209812,55,19,True,False,False
2026-01-27 01:07:11.417000+00:00,True,18.0,4141.832384,1,0,True,False,False
2026-01-26 21:52:57.152000+00:00,True,134.0,4145.06968,48,8,False,True,False
2026-01-26 18:41:32.943000+00:00,True,25.0,4148.259738,74,9,True,False,False
2026-01-26 18:34:48.318000+00:00,True,34.0,4148.372134,77,10,True,False,False
2026-01-26 03:03:09.131000+00:00,True,90.0,4163.899686,93,17,True,False,False
2026-01-26 01:33:40.340000+00:00,True,64.0,4165.391017,38,18,True,False,False
2026-01-26 01:26:12.648000+00:00,True,30.0,4165.515376,37,18,True,False,False
2026-01-26 01:11:53.711000+00:00,True,32.0,4165.753969,52,20,True,False,False
2026-01-26 01:07:13.954000+00:00,True,34.0,4165.831679,64,18,False,True,False
2026-01-26 00:54:40.486000+00:00,True,25.0,4166.040976,40,19,False,True,False
2026-01-25 23:29:16.106000+00:00,True,86.0,4167.464415,41,20,False,True,False
2026-01-25 21:07:54.947000+00:00,True,155.0,4169.820292,53,9,False,True,False
2026-01-25 17:01:30.464000+00:00,True,29.0,4173.927093,25,12,True,False,False
2026-01-25 16:45:11.279000+00:00,True,25.0,4174.199089,20,10,True,False,False
2026-01-25 15:21:51.800000+00:00,True,77.0,4175.587833,96,23,True,False,False
2026-01-25 15:12:13.799000+00:00,True,58.0,4175.748389,93,17,True,False,False
2026-01-25 14:57:08.170000+00:00,True,80.0,4175.999953,146,5,False,True,False
2026-01-25 00:11:59.271000+00:00,True,228.0,4190.752425,78,11,True,False,False
2026-01-24 21:32:08.379000+00:00,True,111.0,4193.416561,43,6,False,True,False
2026-01-24 21:28:14.398000+00:00,True,47.0,4193.481556,21,6,False,True,False
2026-01-24 21:11:52.415000+00:00,True,724.0,4193.754329,52,6,True,False,False
2026-01-24 20:33:11.944000+00:00,True,37.0,4194.398904,12,6,True,False,False
2026-01-24 20:14:00.595000+00:00,True,3220.0,4194.718724,74,6,True,False,False
2026-01-24 19:59:43.002000+00:00,True,11394.0,4194.956944,50,6,True,False,False
2026-01-24 19:40:31.401000+00:00,True,42.0,4195.276833,18,6,False,True,False
2026-01-24 17:31:09.588000+00:00,True,144.0,4197.432892,100,23,True,False,False
2026-01-24 16:20:14.304000+00:00,True,174.0,4198.614916,68,6,False,True,False
2026-01-24 15:50:48.423000+00:00,True,26.0,4199.105438,13,6,False,True,False
2026-01-24 14:03:17.544000+00:00,True,20.0,4200.897349,27,13,True,False,False
2026-01-24 02:59:51.808000+00:00,True,22.0,4211.954498,2,1,True,False,False
2026-01-24 02:55:08.176000+00:00,True,32.0,4212.033284,47,23,False,True,False
2026-01-24 02:28:30.108000+00:00,True,28.0,4212.477192,65,32,False,True,False
